LOCATION,SUBJECT,TIME,Value
LVA,UPPSRY_NTRY,2018,75.128372
LVA,UPPSRY_NTRY,2019,75.146317
LVA,UPPSRY_NTRY,2020,75.520607
LVA,UPPSRY_NTRY,2021,73.399704
FRA,BUPPSRY,1981,62.492264
FRA,BUPPSRY,1989,58.641628
FRA,BUPPSRY,1991,57.790539
FRA,BUPPSRY,1992,56.498531
FRA,BUPPSRY,1994,55.409752
FRA,BUPPSRY,1995,55.972149
FRA,BUPPSRY,1997,56.292171
FRA,BUPPSRY,1998,56.271149
FRA,BUPPSRY,1999,56.376163
FRA,BUPPSRY,2000,55.86079
FRA,BUPPSRY,2001,57.710304
FRA,BUPPSRY,2002,57.825375
FRA,BUPPSRY,2003,58.901192
FRA,BUPPSRY,2004,59.080761
FRA,BUPPSRY,2005,58.609497
FRA,BUPPSRY,2006,58.15543
FRA,BUPPSRY,2007,57.776325
FRA,BUPPSRY,2008,57.416531
FRA,BUPPSRY,2009,56.15419
FRA,BUPPSRY,2010,55.419167
FRA,BUPPSRY,2011,55.692963
FRA,BUPPSRY,2012,55.483387
FRA,BUPPSRY,2013,54.333675
FRA,BUPPSRY,2014,54.099674
FRA,BUPPSRY,2015,52.213428
FRA,BUPPSRY,2016,51.278957
FRA,BUPPSRY,2017,52.730328
FRA,BUPPSRY,2018,52.939545
FRA,BUPPSRY,2019,52.534874
FRA,BUPPSRY,2020,53.323368
FRA,BUPPSRY,2021,52.763233
MEX,TRY,1997,83.226189
MEX,TRY,1998,83.236221
MEX,TRY,1999,82.030434
MEX,TRY,2000,82.487419
MEX,TRY,2001,80.908279
MEX,TRY,2002,80.90345
MEX,TRY,2003,81.162903
MEX,TRY,2004,81.407974
MEX,TRY,2005,83.895065
MEX,TRY,2006,84.162918
MEX,TRY,2007,83.794365
MEX,TRY,2008,83.712181
MEX,TRY,2009,82.17099
MEX,TRY,2010,80.97493
MEX,TRY,2011,80.976349
MEX,TRY,2012,81.134506
MEX,TRY,2013,80.881035
MEX,TRY,2014,80.170067
MEX,TRY,2015,79.96048
MEX,TRY,2016,79.805672
MEX,TRY,2017,79.9673
MEX,TRY,2018,79.689171
MEX,TRY,2019,79.698318
MEX,TRY,2020,76.335907
MEX,TRY,2021,78.297386
HUN,UPPSRY_NTRY,1997,70.733498
HUN,UPPSRY_NTRY,1998,70.863014
HUN,UPPSRY_NTRY,1999,72.06044
HUN,UPPSRY_NTRY,2000,72.110062
HUN,UPPSRY_NTRY,2001,71.921219
HUN,UPPSRY_NTRY,2002,71.690872
HUN,UPPSRY_NTRY,2003,71.412323
HUN,UPPSRY_NTRY,2004,70.923279
HUN,UPPSRY_NTRY,2005,70.447762
HUN,UPPSRY_NTRY,2006,70.381294
HUN,UPPSRY_NTRY,2007,70.220329
HUN,UPPSRY_NTRY,2008,68.663551
HUN,UPPSRY_NTRY,2009,66.956322
HUN,UPPSRY_NTRY,2010,66.222305
HUN,UPPSRY_NTRY,2011,66.312004
HUN,UPPSRY_NTRY,2012,67.890533
HUN,UPPSRY_NTRY,2013,68.992531
HUN,UPPSRY_NTRY,2014,71.78273
HUN,UPPSRY_NTRY,2015,73.740097
HUN,UPPSRY_NTRY,2016,76.056656
HUN,UPPSRY_NTRY,2017,77.582481
HUN,UPPSRY_NTRY,2018,78.335846
HUN,UPPSRY_NTRY,2019,79.937408
HUN,UPPSRY_NTRY,2020,79.292191
HUN,UPPSRY_NTRY,2021,82.493607
BRA,TRY,2007,85.791977
BRA,TRY,2008,85.955757
BRA,TRY,2009,85.638741
BRA,TRY,2011,85.291367
BRA,TRY,2012,85.749039
BRA,TRY,2013,85.05883
BRA,TRY,2014,84.961212
BRA,TRY,2015,83.363411
BRA,TRY,2016,84.018433
BRA,TRY,2017,82.572739
BRA,TRY,2018,83.178795
BRA,TRY,2019,84.000671
BRA,TRY,2020,79.820313
BRA,TRY,2021,80.495346
NOR,BUPPSRY,1981,66.575386
NOR,BUPPSRY,1989,64.718613
NOR,BUPPSRY,1991,62.255108
NOR,BUPPSRY,1992,60.324474
NOR,BUPPSRY,1994,60.275055
NOR,BUPPSRY,1995,61.217556
NOR,BUPPSRY,2005,64.231186
NOR,BUPPSRY,2006,64.894447
NOR,BUPPSRY,2007,66.168373
NOR,BUPPSRY,2008,66.081871
NOR,BUPPSRY,2009,65.403831
NOR,BUPPSRY,2010,63.835957
NOR,BUPPSRY,2011,67.977531
NOR,BUPPSRY,2012,65.215553
NOR,BUPPSRY,2013,62.270592
NOR,BUPPSRY,2014,61.926231
NOR,BUPPSRY,2015,61.012028
NOR,BUPPSRY,2016,61.723858
NOR,BUPPSRY,2017,61.126648
NOR,BUPPSRY,2018,61.459454
NOR,BUPPSRY,2019,61.543457
NOR,BUPPSRY,2020,60.695248
NOR,BUPPSRY,2021,61.39785
ISR,UPPSRY_NTRY,2002,66.642342
ISR,UPPSRY_NTRY,2003,65.888657
ISR,UPPSRY_NTRY,2005,66.750198
ISR,UPPSRY_NTRY,2007,69.157745
ISR,UPPSRY_NTRY,2008,69.958076
ISR,UPPSRY_NTRY,2009,69.030426
ISR,UPPSRY_NTRY,2010,70.149292
ISR,UPPSRY_NTRY,2011,70.869781
ISR,UPPSRY_NTRY,2012,71.705704
ISR,UPPSRY_NTRY,2013,71.710892
ISR,UPPSRY_NTRY,2014,72.257675
ISR,UPPSRY_NTRY,2015,73.365814
ISR,UPPSRY_NTRY,2016,72.731766
ISR,UPPSRY_NTRY,2017,73.550529
ISR,UPPSRY_NTRY,2018,73.338181
ISR,UPPSRY_NTRY,2019,73.459198
ISR,UPPSRY_NTRY,2020,70.724335
ISR,UPPSRY_NTRY,2021,70.145653
TUR,UPPSRY_NTRY,1991,67.238937
TUR,UPPSRY_NTRY,1992,69.74189
TUR,UPPSRY_NTRY,1994,67.547173
TUR,UPPSRY_NTRY,1995,63.24955
TUR,UPPSRY_NTRY,1997,66.843376
TUR,UPPSRY_NTRY,1998,65.989044
TUR,UPPSRY_NTRY,1999,63.902779
TUR,UPPSRY_NTRY,2000,64.027847
TUR,UPPSRY_NTRY,2001,62.438179
TUR,UPPSRY_NTRY,2002,61.782578
TUR,UPPSRY_NTRY,2003,61.144146
TUR,UPPSRY_NTRY,2004,60.263268
TUR,UPPSRY_NTRY,2005,61.81818
TUR,UPPSRY_NTRY,2006,61.458138
TUR,UPPSRY_NTRY,2007,60.940033
TUR,UPPSRY_NTRY,2008,60.786377
TUR,UPPSRY_NTRY,2009,58.343277
TUR,UPPSRY_NTRY,2010,60
TUR,UPPSRY_NTRY,2011,61.747284
TUR,UPPSRY_NTRY,2012,61.705452
TUR,UPPSRY_NTRY,2013,61.685596
TUR,UPPSRY_NTRY,2014,61.879513
TUR,UPPSRY_NTRY,2015,62.070953
TUR,UPPSRY_NTRY,2016,61.916084
TUR,UPPSRY_NTRY,2017,62.549152
TUR,UPPSRY_NTRY,2018,63.148857
TUR,UPPSRY_NTRY,2019,60.025574
TUR,UPPSRY_NTRY,2021,59.473309
POL,UPPSRY_NTRY,1995,69.609184
POL,UPPSRY_NTRY,1997,70.681732
POL,UPPSRY_NTRY,1998,71.073326
POL,UPPSRY_NTRY,1999,69.662834
POL,UPPSRY_NTRY,2000,66.600746
POL,UPPSRY_NTRY,2001,64.756905
POL,UPPSRY_NTRY,2002,62.463432
POL,UPPSRY_NTRY,2003,61.639824
POL,UPPSRY_NTRY,2004,61.340092
POL,UPPSRY_NTRY,2005,61.746391
POL,UPPSRY_NTRY,2006,62.862865
POL,UPPSRY_NTRY,2007,65.246109
POL,UPPSRY_NTRY,2008,67.046341
POL,UPPSRY_NTRY,2009,66.325768
POL,UPPSRY_NTRY,2010,65.431541
POL,UPPSRY_NTRY,2011,65.75071
POL,UPPSRY_NTRY,2012,65.389137
POL,UPPSRY_NTRY,2013,65.190437
POL,UPPSRY_NTRY,2014,66.174042
POL,UPPSRY_NTRY,2015,67.199577
POL,UPPSRY_NTRY,2016,68.407211
POL,UPPSRY_NTRY,2017,69.591835
POL,UPPSRY_NTRY,2018,70.381065
POL,UPPSRY_NTRY,2019,70.704414
POL,UPPSRY_NTRY,2020,71.546059
POL,UPPSRY_NTRY,2021,73.677704
NOR,TRY,1981,89.198631
NOR,TRY,1989,91.239319
NOR,TRY,1991,90.036217
NOR,TRY,1992,88.898712
NOR,TRY,1994,88.16993
NOR,TRY,1995,88.897209
NOR,TRY,2005,88.826958
NOR,TRY,2006,89.100479
NOR,TRY,2007,90.448486
NOR,TRY,2008,90.516663
NOR,TRY,2009,90.225235
NOR,TRY,2010,90.421867
NOR,TRY,2011,90.460526
NOR,TRY,2012,90.263573
NOR,TRY,2013,89.522369
NOR,TRY,2014,89.883064
NOR,TRY,2015,89.248413
NOR,TRY,2016,88.750214
NOR,TRY,2017,88.846283
NOR,TRY,2018,89.05159
NOR,TRY,2019,89.496017
NOR,TRY,2020,89.16201
NOR,TRY,2021,89.336563
CAN,BUPPSRY,1981,59.596199
CAN,BUPPSRY,1990,57.55814
CAN,BUPPSRY,1991,54.967037
CAN,BUPPSRY,1992,52.683384
CAN,BUPPSRY,1993,52.010925
CAN,BUPPSRY,1994,52.575001
CAN,BUPPSRY,1995,52.217899
CAN,BUPPSRY,1996,52.058113
CAN,BUPPSRY,1997,52.627117
CAN,BUPPSRY,1998,53.55685
CAN,BUPPSRY,1999,54.460518
CAN,BUPPSRY,2000,54.811321
CAN,BUPPSRY,2001,54.260986
CAN,BUPPSRY,2002,55.051193
CAN,BUPPSRY,2003,56.373428
CAN,BUPPSRY,2004,57.027225
CAN,BUPPSRY,2005,56.153847
CAN,BUPPSRY,2006,56.742012
CAN,BUPPSRY,2007,57.078003
CAN,BUPPSRY,2008,57.680916
CAN,BUPPSRY,2009,54.882301
CAN,BUPPSRY,2010,55.128204
CAN,BUPPSRY,2011,55.03513
CAN,BUPPSRY,2012,56.157162
CAN,BUPPSRY,2013,56.475903
CAN,BUPPSRY,2014,55.775234
CAN,BUPPSRY,2015,55.196552
CAN,BUPPSRY,2016,54.560349
CAN,BUPPSRY,2017,55.593803
CAN,BUPPSRY,2018,55.602409
CAN,BUPPSRY,2019,56.449631
CAN,BUPPSRY,2020,54.023746
CAN,BUPPSRY,2021,55.595409
FIN,BUPPSRY,2000,59.587605
FIN,BUPPSRY,2003,57.911026
FIN,BUPPSRY,2004,57.071178
FIN,BUPPSRY,2005,57.927132
FIN,BUPPSRY,2006,58.410847
FIN,BUPPSRY,2007,58.633305
FIN,BUPPSRY,2008,59.278332
FIN,BUPPSRY,2009,56.823944
FIN,BUPPSRY,2010,54.952732
FIN,BUPPSRY,2011,55.548809
FIN,BUPPSRY,2012,55.207375
FIN,BUPPSRY,2013,54.131367
FIN,BUPPSRY,2014,53.502769
FIN,BUPPSRY,2015,53.353443
FIN,BUPPSRY,2016,53.709198
FIN,BUPPSRY,2017,52.727272
FIN,BUPPSRY,2018,54.635761
FIN,BUPPSRY,2019,54.945053
FIN,BUPPSRY,2020,54.065041
FIN,BUPPSRY,2021,54.19355
RUS,BUPPSRY,2010,47.076336
RUS,BUPPSRY,2011,47.778782
RUS,BUPPSRY,2012,49.266563
RUS,BUPPSRY,2013,48.961494
RUS,BUPPSRY,2014,49.221684
RUS,BUPPSRY,2015,50.487831
RUS,BUPPSRY,2016,51.10561
RUS,BUPPSRY,2017,53.587872
RUS,BUPPSRY,2018,54.049
IRL,UPPSRY_NTRY,1989,63.309956
IRL,UPPSRY_NTRY,1991,62.884411
IRL,UPPSRY_NTRY,1992,64.098114
IRL,UPPSRY_NTRY,1994,65.769058
IRL,UPPSRY_NTRY,1995,66.608086
IRL,UPPSRY_NTRY,2000,76.55481
IRL,UPPSRY_NTRY,2001,77.313492
IRL,UPPSRY_NTRY,2002,76.58963
IRL,UPPSRY_NTRY,2003,75.600746
IRL,UPPSRY_NTRY,2004,75.877754
IRL,UPPSRY_NTRY,2005,76.717979
IRL,UPPSRY_NTRY,2006,77.170906
IRL,UPPSRY_NTRY,2007,76.996483
IRL,UPPSRY_NTRY,2008,75.506363
IRL,UPPSRY_NTRY,2009,69.639885
IRL,UPPSRY_NTRY,2010,66.471428
IRL,UPPSRY_NTRY,2011,64.867798
IRL,UPPSRY_NTRY,2012,65.35569
IRL,UPPSRY_NTRY,2013,66.006485
IRL,UPPSRY_NTRY,2014,67.930679
IRL,UPPSRY_NTRY,2015,68.903496
IRL,UPPSRY_NTRY,2016,69.234749
IRL,UPPSRY_NTRY,2017,71.937363
IRL,UPPSRY_NTRY,2018,73.633385
IRL,UPPSRY_NTRY,2019,74.656708
IRL,UPPSRY_NTRY,2020,71.723053
IRL,UPPSRY_NTRY,2021,72.293655
LUX,BUPPSRY,2000,57.897686
LUX,BUPPSRY,2005,61.808765
LUX,BUPPSRY,2006,60.767796
LUX,BUPPSRY,2007,62.266312
LUX,BUPPSRY,2008,61.084679
LUX,BUPPSRY,2009,61.556572
LUX,BUPPSRY,2010,61.882107
LUX,BUPPSRY,2011,61.993263
LUX,BUPPSRY,2012,62.984173
LUX,BUPPSRY,2013,61.771252
LUX,BUPPSRY,2014,60.885242
LUX,BUPPSRY,2015,62.254662
LUX,BUPPSRY,2016,59.628651
LUX,BUPPSRY,2017,60.378494
LUX,BUPPSRY,2018,61.973526
LUX,BUPPSRY,2019,61.634933
LUX,BUPPSRY,2020,60.515766
LUX,BUPPSRY,2021,62.057178
CHE,UPPSRY_NTRY,1989,79.772957
CHE,UPPSRY_NTRY,1991,80.1464
CHE,UPPSRY_NTRY,1992,80.387695
CHE,UPPSRY_NTRY,1994,78.620277
CHE,UPPSRY_NTRY,1995,79.671135
CHE,UPPSRY_NTRY,1997,79.63813
CHE,UPPSRY_NTRY,1998,80.811539
CHE,UPPSRY_NTRY,1999,80.861259
CHE,UPPSRY_NTRY,2000,81.430428
CHE,UPPSRY_NTRY,2001,81.30278
CHE,UPPSRY_NTRY,2002,81.102837
CHE,UPPSRY_NTRY,2003,80.543655
CHE,UPPSRY_NTRY,2004,79.913475
CHE,UPPSRY_NTRY,2005,79.980438
CHE,UPPSRY_NTRY,2006,80.237289
CHE,UPPSRY_NTRY,2007,81.0914
CHE,UPPSRY_NTRY,2008,82.030411
CHE,UPPSRY_NTRY,2009,81.652885
CHE,UPPSRY_NTRY,2010,79.785439
CHE,UPPSRY_NTRY,2011,81.529343
CHE,UPPSRY_NTRY,2012,81.271576
CHE,UPPSRY_NTRY,2013,80.660667
CHE,UPPSRY_NTRY,2014,81.094078
CHE,UPPSRY_NTRY,2015,81.920921
CHE,UPPSRY_NTRY,2016,81.85627
CHE,UPPSRY_NTRY,2017,81.832123
CHE,UPPSRY_NTRY,2018,81.676201
CHE,UPPSRY_NTRY,2019,82.107124
CHE,UPPSRY_NTRY,2020,81.219452
CHE,UPPSRY_NTRY,2021,81.516815
GRC,TRY,1987,83.423286
GRC,TRY,1988,83.794357
GRC,TRY,1989,82.55098
GRC,TRY,1990,82.604195
GRC,TRY,1991,81.304184
GRC,TRY,1992,80.243263
GRC,TRY,1993,79.955971
GRC,TRY,1994,80.252785
GRC,TRY,1995,80.327194
GRC,TRY,1996,80.517113
GRC,TRY,1997,80.222206
GRC,TRY,1998,80.497856
GRC,TRY,1999,80.669159
GRC,TRY,2000,80.910439
GRC,TRY,2001,80.332413
GRC,TRY,2002,81.227951
GRC,TRY,2003,81.581062
GRC,TRY,2004,81.415321
GRC,TRY,2005,81.794113
GRC,TRY,2006,83.121628
GRC,TRY,2007,82.625099
GRC,TRY,2008,82.651955
GRC,TRY,2009,82.224106
GRC,TRY,2010,79.773254
GRC,TRY,2011,74.814163
GRC,TRY,2012,71.145699
GRC,TRY,2013,69.079964
GRC,TRY,2014,68.544128
GRC,TRY,2015,68.744614
GRC,TRY,2016,70.400108
GRC,TRY,2017,71.834778
GRC,TRY,2018,74.148109
GRC,TRY,2019,75.974495
GRC,TRY,2020,75.420647
GRC,TRY,2021,76.14167
CAN,TRY,1981,82.893356
CAN,TRY,1990,84.430695
CAN,TRY,1991,83.309212
CAN,TRY,1992,82.40741
CAN,TRY,1993,82.054077
CAN,TRY,1994,81.491608
CAN,TRY,1995,82.128853
CAN,TRY,1996,81.342621
CAN,TRY,1997,81.659386
CAN,TRY,1998,82.307068
CAN,TRY,1999,82.387871
CAN,TRY,2000,82.643623
CAN,TRY,2001,81.932716
CAN,TRY,2002,81.880859
CAN,TRY,2003,82.102196
CAN,TRY,2004,82.173859
CAN,TRY,2005,82.089737
CAN,TRY,2006,82.538155
CAN,TRY,2007,82.811234
CAN,TRY,2008,82.420067
CAN,TRY,2009,81.585625
CAN,TRY,2010,81.286049
CAN,TRY,2011,81.50042
CAN,TRY,2012,81.540642
CAN,TRY,2013,81.89296
CAN,TRY,2014,81.628288
CAN,TRY,2015,81.770493
CAN,TRY,2016,81.841385
CAN,TRY,2017,82.389374
CAN,TRY,2018,82.702705
CAN,TRY,2019,83.111526
CAN,TRY,2020,79.462875
CAN,TRY,2021,82.028244
NLD,UPPSRY_NTRY,1990,72.482269
NLD,UPPSRY_NTRY,1991,73.445946
NLD,UPPSRY_NTRY,1992,73.642647
NLD,UPPSRY_NTRY,1994,73.403923
NLD,UPPSRY_NTRY,1995,73.99157
NLD,UPPSRY_NTRY,1998,76.75351
NLD,UPPSRY_NTRY,2000,79.44117
NLD,UPPSRY_NTRY,2001,79.95182
NLD,UPPSRY_NTRY,2002,79.815094
NLD,UPPSRY_NTRY,2003,78.77803
NLD,UPPSRY_NTRY,2004,77.917221
NLD,UPPSRY_NTRY,2005,77.949867
NLD,UPPSRY_NTRY,2006,79.137413
NLD,UPPSRY_NTRY,2007,80.25045
NLD,UPPSRY_NTRY,2008,81.469719
NLD,UPPSRY_NTRY,2009,81.696083
NLD,UPPSRY_NTRY,2010,80
NLD,UPPSRY_NTRY,2011,80.067001
NLD,UPPSRY_NTRY,2012,80.459259
NLD,UPPSRY_NTRY,2013,78.212524
NLD,UPPSRY_NTRY,2014,77.891937
NLD,UPPSRY_NTRY,2015,78.223953
NLD,UPPSRY_NTRY,2016,79.394432
NLD,UPPSRY_NTRY,2017,80.105301
NLD,UPPSRY_NTRY,2018,81.152107
NLD,UPPSRY_NTRY,2019,82.317284
NLD,UPPSRY_NTRY,2020,82.16227
NLD,UPPSRY_NTRY,2021,82.930016
ESP,BUPPSRY,1981,50.714333
ESP,BUPPSRY,1989,48.904514
ESP,BUPPSRY,1991,49.473621
ESP,BUPPSRY,1992,48.402565
ESP,BUPPSRY,1994,45.733646
ESP,BUPPSRY,1995,46.294727
ESP,BUPPSRY,1997,49.033569
ESP,BUPPSRY,1998,50.42374
ESP,BUPPSRY,1999,52.091923
ESP,BUPPSRY,2000,53.808907
ESP,BUPPSRY,2001,55.117779
ESP,BUPPSRY,2002,56.092781
ESP,BUPPSRY,2003,57.077961
ESP,BUPPSRY,2004,57.570614
ESP,BUPPSRY,2005,58.790493
ESP,BUPPSRY,2006,59.995861
ESP,BUPPSRY,2007,60.633377
ESP,BUPPSRY,2008,59.148918
ESP,BUPPSRY,2009,54.053894
ESP,BUPPSRY,2010,53.04237
ESP,BUPPSRY,2011,52.349545
ESP,BUPPSRY,2012,49.271648
ESP,BUPPSRY,2013,48.339825
ESP,BUPPSRY,2014,49.384544
ESP,BUPPSRY,2015,51.587471
ESP,BUPPSRY,2016,53.882187
ESP,BUPPSRY,2017,55.527878
ESP,BUPPSRY,2018,57.405262
ESP,BUPPSRY,2019,58.541592
ESP,BUPPSRY,2020,56.477238
ESP,BUPPSRY,2021,58.149979
ISR,BUPPSRY,2002,43.470295
ISR,BUPPSRY,2003,42.677975
ISR,BUPPSRY,2005,41.266068
ISR,BUPPSRY,2007,42.652809
ISR,BUPPSRY,2008,44.843479
ISR,BUPPSRY,2009,44.282337
ISR,BUPPSRY,2010,44.704735
ISR,BUPPSRY,2011,45.631592
ISR,BUPPSRY,2012,47.181446
ISR,BUPPSRY,2013,48.071404
ISR,BUPPSRY,2014,48.639103
ISR,BUPPSRY,2015,48.584198
ISR,BUPPSRY,2016,48.119892
ISR,BUPPSRY,2017,52.498909
ISR,BUPPSRY,2018,50.764744
ISR,BUPPSRY,2019,51.084827
ISR,BUPPSRY,2020,48.844524
ISR,BUPPSRY,2021,47.867004
LUX,TRY,2000,84.341843
LUX,TRY,2005,84.017586
LUX,TRY,2006,85.161499
LUX,TRY,2007,84.499329
LUX,TRY,2008,84.715103
LUX,TRY,2009,85.123535
LUX,TRY,2010,84.975761
LUX,TRY,2011,85.02948
LUX,TRY,2012,84.799431
LUX,TRY,2013,84.854248
LUX,TRY,2014,84.555603
LUX,TRY,2015,84.75782
LUX,TRY,2016,85.733727
LUX,TRY,2017,86.343361
LUX,TRY,2018,85.655914
LUX,TRY,2019,85.57299
LUX,TRY,2020,84.958733
LUX,TRY,2021,85.921867
SWE,UPPSRY_NTRY,1981,88.466866
SWE,UPPSRY_NTRY,1989,92.151482
SWE,UPPSRY_NTRY,1991,90.96048
SWE,UPPSRY_NTRY,1992,89.030777
SWE,UPPSRY_NTRY,1994,83.345406
SWE,UPPSRY_NTRY,1995,83.510941
SWE,UPPSRY_NTRY,1997,78.608177
SWE,UPPSRY_NTRY,1998,79.315025
SWE,UPPSRY_NTRY,1999,79.582031
SWE,UPPSRY_NTRY,2000,81.66272
SWE,UPPSRY_NTRY,2001,81.949066
SWE,UPPSRY_NTRY,2002,81.7994
SWE,UPPSRY_NTRY,2003,81.323128
SWE,UPPSRY_NTRY,2004,80.710876
SWE,UPPSRY_NTRY,2005,81.300262
SWE,UPPSRY_NTRY,2006,81.922272
SWE,UPPSRY_NTRY,2007,83.116371
SWE,UPPSRY_NTRY,2008,83.259071
SWE,UPPSRY_NTRY,2009,81.247665
SWE,UPPSRY_NTRY,2010,81.079483
SWE,UPPSRY_NTRY,2011,83.549904
SWE,UPPSRY_NTRY,2012,82.57766
SWE,UPPSRY_NTRY,2013,82.797676
SWE,UPPSRY_NTRY,2014,84.670082
SWE,UPPSRY_NTRY,2015,85.056427
SWE,UPPSRY_NTRY,2016,85.286247
SWE,UPPSRY_NTRY,2017,86.019341
SWE,UPPSRY_NTRY,2018,86.612442
SWE,UPPSRY_NTRY,2019,85.586319
SWE,UPPSRY_NTRY,2020,85.081825
SWE,UPPSRY_NTRY,2021,84.049675
ESP,TRY,1981,81.277046
ESP,TRY,1989,77.286324
ESP,TRY,1991,78.922905
ESP,TRY,1992,77.869705
ESP,TRY,1994,74.195328
ESP,TRY,1995,74.693459
ESP,TRY,1997,75.660721
ESP,TRY,1998,76.660889
ESP,TRY,1999,78.043571
ESP,TRY,2000,79.702477
ESP,TRY,2001,80.588654
ESP,TRY,2002,80.773567
ESP,TRY,2003,81.488586
ESP,TRY,2004,82.189438
ESP,TRY,2005,82.742996
ESP,TRY,2006,83.738258
ESP,TRY,2007,84.703682
ESP,TRY,2008,83.897774
ESP,TRY,2009,81.41156
ESP,TRY,2010,80.073509
ESP,TRY,2011,79.242912
ESP,TRY,2012,77.462303
ESP,TRY,2013,76.3937
ESP,TRY,2014,77.223129
ESP,TRY,2015,78.534706
ESP,TRY,2016,79.811272
ESP,TRY,2017,80.939743
ESP,TRY,2018,81.628616
ESP,TRY,2019,81.930359
ESP,TRY,2020,79.928398
ESP,TRY,2021,81.434196
HUN,TRY,1997,81.422127
HUN,TRY,1998,80.996964
HUN,TRY,1999,82.076935
HUN,TRY,2000,82.432106
HUN,TRY,2001,82.560402
HUN,TRY,2002,81.979156
HUN,TRY,2003,82.744484
HUN,TRY,2004,82.858444
HUN,TRY,2005,83.029488
HUN,TRY,2006,81.811996
HUN,TRY,2007,80.406219
HUN,TRY,2008,79.934586
HUN,TRY,2009,78.757912
HUN,TRY,2010,78.591927
HUN,TRY,2011,79.298866
HUN,TRY,2012,79.716576
HUN,TRY,2013,80.137756
HUN,TRY,2014,81.839241
HUN,TRY,2015,83.020691
HUN,TRY,2016,84.997375
HUN,TRY,2017,85.10128
HUN,TRY,2018,85.793182
HUN,TRY,2019,85.794998
HUN,TRY,2020,85.8964
HUN,TRY,2021,90.695206
ITA,UPPSRY_NTRY,1989,73.85968
ITA,UPPSRY_NTRY,1991,73.690491
ITA,UPPSRY_NTRY,1992,73.295624
ITA,UPPSRY_NTRY,1994,71.308662
ITA,UPPSRY_NTRY,1995,70.438133
ITA,UPPSRY_NTRY,1998,70.060715
ITA,UPPSRY_NTRY,1999,70.329041
ITA,UPPSRY_NTRY,2000,71.228004
ITA,UPPSRY_NTRY,2001,72.093636
ITA,UPPSRY_NTRY,2002,72.323418
ITA,UPPSRY_NTRY,2003,72.36026
ITA,UPPSRY_NTRY,2004,73.488579
ITA,UPPSRY_NTRY,2005,73.509468
ITA,UPPSRY_NTRY,2006,74.388802
ITA,UPPSRY_NTRY,2007,74.456848
ITA,UPPSRY_NTRY,2008,74.307938
ITA,UPPSRY_NTRY,2009,73.134743
ITA,UPPSRY_NTRY,2010,72.557808
ITA,UPPSRY_NTRY,2011,71.946388
ITA,UPPSRY_NTRY,2012,71.063049
ITA,UPPSRY_NTRY,2013,69.682388
ITA,UPPSRY_NTRY,2014,69.783463
ITA,UPPSRY_NTRY,2015,70.108459
ITA,UPPSRY_NTRY,2016,70.637016
ITA,UPPSRY_NTRY,2017,70.968208
ITA,UPPSRY_NTRY,2018,70.875648
ITA,UPPSRY_NTRY,2019,71.438919
ITA,UPPSRY_NTRY,2020,69.768456
ITA,UPPSRY_NTRY,2021,70.300041
MEX,UPPSRY_NTRY,1997,70.118317
MEX,UPPSRY_NTRY,1998,69.068527
MEX,UPPSRY_NTRY,1999,69.139015
MEX,UPPSRY_NTRY,2000,70.685654
MEX,UPPSRY_NTRY,2001,69.786179
MEX,UPPSRY_NTRY,2002,69.725899
MEX,UPPSRY_NTRY,2003,69.545753
MEX,UPPSRY_NTRY,2004,70.277008
MEX,UPPSRY_NTRY,2005,71.375053
MEX,UPPSRY_NTRY,2006,72.77153
MEX,UPPSRY_NTRY,2007,72.979225
MEX,UPPSRY_NTRY,2008,71.864571
MEX,UPPSRY_NTRY,2009,71.282875
MEX,UPPSRY_NTRY,2010,70.418137
MEX,UPPSRY_NTRY,2011,70.628136
MEX,UPPSRY_NTRY,2012,71.028786
MEX,UPPSRY_NTRY,2013,71.181068
MEX,UPPSRY_NTRY,2014,70.256165
MEX,UPPSRY_NTRY,2015,70.387871
MEX,UPPSRY_NTRY,2016,70.457092
MEX,UPPSRY_NTRY,2017,70.602966
MEX,UPPSRY_NTRY,2018,70.982323
MEX,UPPSRY_NTRY,2019,71.533577
MEX,UPPSRY_NTRY,2020,67.740982
MEX,UPPSRY_NTRY,2021,69.285164
BRA,UPPSRY_NTRY,2007,76.925064
BRA,UPPSRY_NTRY,2008,77.742615
BRA,UPPSRY_NTRY,2009,77.401581
BRA,UPPSRY_NTRY,2011,70.108574
BRA,UPPSRY_NTRY,2012,77.300591
BRA,UPPSRY_NTRY,2013,76.272385
BRA,UPPSRY_NTRY,2014,76.706406
BRA,UPPSRY_NTRY,2015,73.922913
BRA,UPPSRY_NTRY,2016,73.208847
BRA,UPPSRY_NTRY,2017,72.444252
BRA,UPPSRY_NTRY,2018,72.51487
BRA,UPPSRY_NTRY,2019,73.244072
BRA,UPPSRY_NTRY,2020,67.144112
BRA,UPPSRY_NTRY,2021,67.649879
RUS,TRY,2010,82.339684
RUS,TRY,2011,81.330803
RUS,TRY,2012,81.969696
RUS,TRY,2013,81.522202
RUS,TRY,2014,81.687599
RUS,TRY,2015,81.163437
RUS,TRY,2016,81.307457
RUS,TRY,2017,82.834412
RUS,TRY,2018,83.173508
DNK,TRY,1981,89.338409
DNK,TRY,1988,90.77253
DNK,TRY,1991,89.32708
DNK,TRY,1992,88.758072
DNK,TRY,1994,88.505684
DNK,TRY,1995,88.618248
